m,pi0,effect_size,alpha,fdr,tpr,r
100,0.8,2.5,0.05,0.0,0.4,8
100,0.8,2.5,0.05,0.0,0.3,6
100,0.8,2.5,0.05,0.0,0.0,0
100,0.8,2.5,0.05,0.0,0.25,5
100,0.8,2.5,0.05,0.0,0.35,7
100,0.8,2.5,0.05,0.15384615384615385,0.55,13
100,0.8,2.5,0.05,0.0,0.45,9
100,0.8,2.5,0.05,0.0,0.4,8
100,0.8,2.5,0.05,0.16666666666666666,0.5,12
100,0.8,2.5,0.05,0.2222222222222222,0.35,9
100,0.8,2.5,0.05,0.0,0.25,5
100,0.8,2.5,0.05,0.0,0.3,6
100,0.8,2.5,0.05,0.0,0.7,14
100,0.8,2.5,0.05,0.0,0.25,5
100,0.8,2.5,0.05,0.0,0.25,5
100,0.8,2.5,0.05,0.0,0.35,7
100,0.8,2.5,0.05,0.1,0.45,10
100,0.8,2.5,0.05,0.0,0.45,9
100,0.8,2.5,0.05,0.16666666666666666,0.25,6
100,0.8,2.5,0.05,0.16666666666666666,0.25,6
100,0.8,2.5,0.05,0.0,0.1,2
100,0.8,2.5,0.05,0.25,0.15,4
100,0.8,2.5,0.05,0.0,0.55,11
100,0.8,2.5,0.05,0.0,0.3,6
100,0.8,2.5,0.05,0.08333333333333333,0.55,12
100,0.8,2.5,0.05,0.0,0.3,6
100,0.8,2.5,0.05,0.0,0.55,11
100,0.8,2.5,0.05,0.0,0.3,6
100,0.8,2.5,0.05,0.0,0.2,4
100,0.8,2.5,0.05,0.0,0.5,10
100,0.8,2.5,0.05,0.125,0.35,8
500,0.8,2.5,0.05,0.07547169811320754,0.49,53
500,0.8,2.5,0.05,0.06382978723404255,0.44,47
500,0.8,2.5,0.05,0.02631578947368421,0.37,38
500,0.8,2.5,0.05,0.058823529411764705,0.32,34
500,0.8,2.5,0.05,0.023809523809523808,0.41,42
500,0.8,2.5,0.05,0.024390243902439025,0.4,41
500,0.8,2.5,0.05,0.11363636363636363,0.39,44
500,0.8,2.5,0.05,0.06666666666666667,0.42,45
500,0.8,2.5,0.05,0.037037037037037035,0.26,27
500,0.8,2.5,0.05,0.0,0.24,24
500,0.8,2.5,0.05,0.025,0.39,40
500,0.8,2.5,0.05,0.07317073170731707,0.38,41
500,0.8,2.5,0.05,0.03571428571428571,0.27,28
500,0.8,2.5,0.05,0.0,0.24,24
500,0.8,2.5,0.05,0.05128205128205128,0.37,39
500,0.8,2.5,0.05,0.05263157894736842,0.36,38
500,0.8,2.5,0.05,0.029411764705882353,0.33,34
500,0.8,2.5,0.05,0.04878048780487805,0.39,41
500,0.8,2.5,0.05,0.0,0.27,27
500,0.8,2.5,0.05,0.030303030303030304,0.32,33
500,0.8,2.5,0.05,0.0,0.38,38
500,0.8,2.5,0.05,0.02702702702702703,0.36,37
500,0.8,2.5,0.05,0.023809523809523808,0.41,42
500,0.8,2.5,0.05,0.04081632653061224,0.47,49
500,0.8,2.5,0.05,0.075,0.37,40
500,0.8,2.5,0.05,0.0,0.35,35
500,0.8,2.5,0.05,0.027777777777777776,0.35,36
500,0.8,2.5,0.05,0.0196078431372549,0.5,51
500,0.8,2.5,0.05,0.05714285714285714,0.33,35
500,0.8,2.5,0.05,0.03225806451612903,0.3,31
500,0.8,2.5,0.05,0.04878048780487805,0.39,41
500,0.8,2.5,0.05,0.0,0.37,37
500,0.8,2.5,0.05,0.05263157894736842,0.36,38
500,0.8,2.5,0.05,0.027777777777777776,0.35,36
500,0.8,2.5,0.05,0.0,0.29,29
500,0.8,2.5,0.05,0.06060606060606061,0.31,33
500,0.8,2.5,0.05,0.05405405405405406,0.35,37
500,0.8,2.5,0.05,0.027777777777777776,0.35,36
500,0.8,2.5,0.05,0.03571428571428571,0.27,28
500,0.8,2.5,0.05,0.07317073170731707,0.38,41
500,0.8,2.5,0.05,0.04,0.24,25
500,0.8,2.5,0.05,0.045454545454545456,0.21,22
500,0.8,2.5,0.05,0.0,0.37,37
500,0.8,2.5,0.05,0.025,0.39,40
500,0.8,2.5,0.05,0.08571428571428572,0.32,35
500,0.8,2.5,0.05,0.0,0.32,32
500,0.8,2.5,0.05,0.0967741935483871,0.28,31
500,0.8,2.5,0.05,0.05,0.38,40
500,0.8,2.5,0.05,0.02127659574468085,0.46,47
500,0.8,2.5,0.05,0.09375,0.29,32
500,0.8,2.5,0.05,0.16,0.21,25
500,0.8,2.5,0.05,0.05714285714285714,0.33,35
500,0.8,2.5,0.05,0.17777777777777778,0.37,45
500,0.8,2.5,0.05,0.0,0.33,33
500,0.8,2.5,0.05,0.043478260869565216,0.22,23
500,0.8,2.5,0.05,0.046511627906976744,0.41,43
500,0.8,2.5,0.05,0.0,0.27,27
500,0.8,2.5,0.05,0.09090909090909091,0.4,44
500,0.8,2.5,0.05,0.041666666666666664,0.23,24
500,0.8,2.5,0.05,0.0967741935483871,0.28,31
500,0.8,2.5,0.05,0.0,0.29,29
500,0.8,2.5,0.05,0.02702702702702703,0.36,37
500,0.8,2.5,0.05,0.02631578947368421,0.37,38
500,0.8,2.5,0.05,0.14705882352941177,0.29,34
500,0.8,2.5,0.05,0.08823529411764706,0.31,34
500,0.8,2.5,0.05,0.058823529411764705,0.32,34
500,0.8,2.5,0.05,0.04,0.24,25
500,0.8,2.5,0.05,0.0,0.22,22
500,0.8,2.5,0.05,0.0,0.21,21
500,0.8,2.5,0.05,0.03125,0.31,32
500,0.8,2.5,0.05,0.0,0.35,35
500,0.8,2.5,0.05,0.0,0.2,20
500,0.8,2.5,0.05,0.0,0.32,32
500,0.8,2.5,0.05,0.0,0.3,30
500,0.8,2.5,0.05,0.0,0.35,35
500,0.8,2.5,0.05,0.030303030303030304,0.32,33
500,0.8,2.5,0.05,0.06521739130434782,0.43,46
500,0.8,2.5,0.05,0.037037037037037035,0.26,27
500,0.8,2.5,0.05,0.0,0.34,34
500,0.8,2.5,0.05,0.03125,0.31,32
500,0.8,2.5,0.05,0.05128205128205128,0.37,39
500,0.8,2.5,0.05,0.07142857142857142,0.39,42
500,0.8,2.5,0.05,0.0,0.36,36
500,0.8,2.5,0.05,0.06818181818181818,0.41,44
500,0.8,2.5,0.05,0.10416666666666667,0.43,48
500,0.8,2.5,0.05,0.037037037037037035,0.26,27
500,0.8,2.5,0.05,0.022727272727272728,0.43,44
500,0.8,2.5,0.05,0.04,0.24,25
500,0.8,2.5,0.05,0.046511627906976744,0.41,43
500,0.8,2.5,0.05,0.10714285714285714,0.25,28
500,0.8,2.5,0.05,0.07692307692307693,0.36,39
500,0.8,2.5,0.05,0.043478260869565216,0.22,23
500,0.8,2.5,0.05,0.030303030303030304,0.32,33
500,0.8,2.5,0.05,0.030303030303030304,0.32,33
500,0.8,2.5,0.05,0.0,0.32,32
500,0.8,2.5,0.05,0.04878048780487805,0.39,41
500,0.8,2.5,0.05,0.05263157894736842,0.18,19
500,0.8,2.5,0.05,0.04878048780487805,0.39,41
500,0.8,2.5,0.05,0.03333333333333333,0.29,30
500,0.8,2.5,0.05,0.021739130434782608,0.45,46
500,0.8,2.5,0.05,0.06666666666666667,0.28,30
500,0.8,2.5,0.05,0.0,0.37,37
500,0.8,2.5,0.05,0.047619047619047616,0.4,42
500,0.8,2.5,0.05,0.02631578947368421,0.37,38
500,0.8,2.5,0.05,0.0,0.3,30
500,0.8,2.5,0.05,0.07407407407407407,0.25,27
500,0.8,2.5,0.05,0.034482758620689655,0.28,29
500,0.8,2.5,0.05,0.08695652173913043,0.42,46
500,0.8,2.5,0.05,0.06060606060606061,0.31,33
500,0.8,2.5,0.05,0.021739130434782608,0.45,46
500,0.8,2.5,0.05,0.0,0.28,28
500,0.8,2.5,0.05,0.029411764705882353,0.33,34
500,0.8,2.5,0.05,0.03571428571428571,0.27,28
500,0.8,2.5,0.05,0.043478260869565216,0.22,23
500,0.8,2.5,0.05,0.07692307692307693,0.36,39
500,0.8,2.5,0.05,0.07692307692307693,0.36,39
500,0.8,2.5,0.05,0.0,0.19,19
500,0.8,2.5,0.05,0.029411764705882353,0.33,34
500,0.8,2.5,0.05,0.0,0.33,33
500,0.8,2.5,0.05,0.06666666666666667,0.28,30
500,0.8,2.5,0.05,0.12121212121212122,0.29,33
500,0.8,2.5,0.05,0.03333333333333333,0.29,30
500,0.8,2.5,0.05,0.0,0.29,29
500,0.8,2.5,0.05,0.05555555555555555,0.34,36
500,0.8,2.5,0.05,0.1111111111111111,0.4,45
500,0.8,2.5,0.05,0.058823529411764705,0.32,34
500,0.8,2.5,0.05,0.02857142857142857,0.34,35
500,0.8,2.5,0.05,0.0,0.38,38
500,0.8,2.5,0.05,0.07692307692307693,0.24,26
500,0.8,2.5,0.05,0.024390243902439025,0.4,41
500,0.8,2.5,0.05,0.04878048780487805,0.39,41
500,0.8,2.5,0.05,0.0,0.26,26
500,0.8,2.5,0.05,0.02564102564102564,0.38,39
500,0.8,2.5,0.05,0.07894736842105263,0.35,38
500,0.8,2.5,0.05,0.02631578947368421,0.37,38
500,0.8,2.5,0.05,0.12121212121212122,0.29,33
500,0.8,2.5,0.05,0.02702702702702703,0.36,37
500,0.8,2.5,0.05,0.0,0.24,24
500,0.8,2.5,0.05,0.0,0.33,33
500,0.8,2.5,0.05,0.0,0.36,36
500,0.8,2.5,0.05,0.0,0.38,38
500,0.8,2.5,0.05,0.029411764705882353,0.33,34
500,0.8,2.5,0.05,0.05,0.38,40
500,0.8,2.5,0.05,0.045454545454545456,0.21,22
500,0.8,2.5,0.05,0.06896551724137931,0.27,29
500,0.8,2.5,0.05,0.0,0.29,29
500,0.8,2.5,0.05,0.06521739130434782,0.43,46
500,0.8,2.5,0.05,0.02564102564102564,0.38,39
500,0.8,2.5,0.05,0.14285714285714285,0.24,28
500,0.8,2.5,0.05,0.06451612903225806,0.29,31
500,0.8,2.5,0.05,0.037037037037037035,0.26,27
500,0.8,2.5,0.05,0.030303030303030304,0.32,33
500,0.8,2.5,0.05,0.07692307692307693,0.48,52
500,0.8,2.5,0.05,0.0,0.27,27
500,0.8,2.5,0.05,0.03333333333333333,0.29,30
500,0.8,2.5,0.05,0.0,0.29,29
500,0.8,2.5,0.05,0.045454545454545456,0.21,22
500,0.8,2.5,0.05,0.06,0.47,50
500,0.8,2.5,0.05,0.07142857142857142,0.39,42
500,0.8,2.5,0.05,0.023255813953488372,0.42,43
500,0.8,2.5,0.05,0.05128205128205128,0.37,39
500,0.8,2.5,0.05,0.05,0.38,40
500,0.8,2.5,0.05,0.0,0.32,32
500,0.8,2.5,0.05,0.0,0.3,30
500,0.8,2.5,0.05,0.034482758620689655,0.28,29
500,0.8,2.5,0.05,0.046511627906976744,0.41,43
500,0.8,2.5,0.05,0.020833333333333332,0.47,48
500,0.8,2.5,0.05,0.024390243902439025,0.4,41
500,0.8,2.5,0.05,0.06521739130434782,0.43,46
500,0.8,2.5,0.05,0.045454545454545456,0.42,44
500,0.8,2.5,0.05,0.07317073170731707,0.38,41
500,0.8,2.5,0.05,0.0,0.36,36
500,0.8,2.5,0.05,0.14634146341463414,0.35,41
500,0.8,2.5,0.05,0.03225806451612903,0.3,31
500,0.8,2.5,0.05,0.06976744186046512,0.4,43
500,0.8,2.5,0.05,0.02631578947368421,0.37,38
500,0.8,2.5,0.05,0.02040816326530612,0.48,49
500,0.8,2.5,0.05,0.029411764705882353,0.33,34
500,0.8,2.5,0.05,0.03225806451612903,0.3,31
500,0.8,2.5,0.05,0.0,0.42,42
500,0.8,2.5,0.05,0.034482758620689655,0.28,29
500,0.8,2.5,0.05,0.05263157894736842,0.36,38
500,0.8,2.5,0.05,0.05263157894736842,0.36,38
500,0.8,2.5,0.05,0.09090909090909091,0.3,33
500,0.8,2.5,0.05,0.0,0.29,29
500,0.8,2.5,0.05,0.03225806451612903,0.3,31
500,0.8,2.5,0.05,0.09259259259259259,0.49,54
500,0.8,2.5,0.05,0.0,0.41,41
500,0.8,2.5,0.05,0.0,0.42,42
500,0.8,2.5,0.05,0.08571428571428572,0.32,35
500,0.8,2.5,0.05,0.03571428571428571,0.27,28
500,0.8,2.5,0.05,0.027777777777777776,0.35,36
500,0.8,2.5,0.05,0.02564102564102564,0.38,39
500,0.8,2.5,0.05,0.0,0.32,32
500,0.8,2.5,0.05,0.029411764705882353,0.33,34
500,0.8,2.5,0.05,0.0,0.19,19
500,0.8,2.5,0.05,0.07317073170731707,0.38,41
500,0.8,2.5,0.05,0.043478260869565216,0.44,46
500,0.8,2.5,0.05,0.0,0.34,34
500,0.8,2.5,0.05,0.0,0.25,25
500,0.8,2.5,0.05,0.06521739130434782,0.43,46
500,0.8,2.5,0.05,0.0,0.23,23
500,0.8,2.5,0.05,0.027777777777777776,0.35,36
500,0.8,2.5,0.05,0.027777777777777776,0.35,36
500,0.8,2.5,0.05,0.022222222222222223,0.44,45
500,0.8,2.5,0.05,0.0,0.36,36
500,0.8,2.5,0.05,0.0,0.2,20
500,0.8,2.5,0.05,0.03333333333333333,0.29,30
500,0.8,2.5,0.05,0.02702702702702703,0.36,37
500,0.8,2.5,0.05,0.05714285714285714,0.33,35
500,0.8,2.5,0.05,0.027777777777777776,0.35,36
500,0.8,2.5,0.05,0.0,0.33,33
500,0.8,2.5,0.05,0.047619047619047616,0.4,42
500,0.8,2.5,0.05,0.0,0.27,27
500,0.8,2.5,0.05,0.04878048780487805,0.39,41
500,0.8,2.5,0.05,0.0,0.29,29
500,0.8,2.5,0.05,0.0425531914893617,0.45,47
500,0.8,2.5,0.05,0.05,0.38,40
500,0.8,2.5,0.05,0.024390243902439025,0.4,41
500,0.8,2.5,0.05,0.058823529411764705,0.32,34
500,0.8,2.5,0.05,0.05263157894736842,0.36,38
500,0.8,2.5,0.05,0.07142857142857142,0.26,28
500,0.8,2.5,0.05,0.0,0.22,22
500,0.8,2.5,0.05,0.0,0.35,35
500,0.8,2.5,0.05,0.0,0.34,34
500,0.8,2.5,0.05,0.024390243902439025,0.4,41
500,0.8,2.5,0.05,0.05128205128205128,0.37,39
500,0.8,2.5,0.05,0.02564102564102564,0.38,39
500,0.8,2.5,0.05,0.030303030303030304,0.32,33
500,0.8,2.5,0.05,0.0,0.33,33
500,0.8,2.5,0.05,0.02702702702702703,0.36,37
500,0.8,2.5,0.05,0.03333333333333333,0.29,30
500,0.8,2.5,0.05,0.034482758620689655,0.28,29
500,0.8,2.5,0.05,0.04,0.24,25
500,0.8,2.5,0.05,0.04878048780487805,0.39,41
500,0.8,2.5,0.05,0.06060606060606061,0.31,33
500,0.8,2.5,0.05,0.03125,0.31,32
500,0.8,2.5,0.05,0.0,0.4,40
500,0.8,2.5,0.05,0.0,0.3,30
500,0.8,2.5,0.05,0.0,0.22,22
500,0.8,2.5,0.05,0.125,0.35,40
500,0.8,2.5,0.05,0.0,0.32,32
500,0.8,2.5,0.05,0.0,0.27,27
500,0.8,2.5,0.05,0.0851063829787234,0.43,47
500,0.8,2.5,0.05,0.038461538461538464,0.25,26
500,0.8,2.5,0.05,0.0,0.18,18
500,0.8,2.5,0.05,0.0,0.46,46
500,0.8,2.5,0.05,0.11363636363636363,0.39,44
500,0.8,2.5,0.05,0.024390243902439025,0.4,41
500,0.8,2.5,0.05,0.0,0.39,39
500,0.8,2.5,0.05,0.02857142857142857,0.34,35
500,0.8,2.5,0.05,0.022222222222222223,0.44,45
500,0.8,2.5,0.05,0.034482758620689655,0.28,29
500,0.8,2.5,0.05,0.0,0.32,32
500,0.8,2.5,0.05,0.038461538461538464,0.25,26
500,0.8,2.5,0.05,0.0,0.22,22
500,0.8,2.5,0.05,0.0,0.41,41
500,0.8,2.5,0.05,0.07407407407407407,0.25,27
500,0.8,2.5,0.05,0.05555555555555555,0.34,36
500,0.8,2.5,0.05,0.05714285714285714,0.33,35
500,0.8,2.5,0.05,0.08333333333333333,0.44,48
500,0.8,2.5,0.05,0.025,0.39,40
500,0.8,2.5,0.05,0.046511627906976744,0.41,43
500,0.8,2.5,0.05,0.02631578947368421,0.37,38
500,0.8,2.5,0.05,0.06666666666666667,0.42,45
500,0.8,2.5,0.05,0.0,0.31,31
500,0.8,2.5,0.05,0.025,0.39,40
500,0.8,2.5,0.05,0.0,0.34,34
500,0.8,2.5,0.05,0.0625,0.3,32
500,0.8,2.5,0.05,0.07142857142857142,0.39,42
500,0.8,2.5,0.05,0.0,0.3,30
500,0.8,2.5,0.05,0.023255813953488372,0.42,43
500,0.8,2.5,0.05,0.0,0.4,40
500,0.8,2.5,0.05,0.07692307692307693,0.36,39
500,0.8,2.5,0.05,0.038461538461538464,0.25,26
500,0.8,2.5,0.05,0.03125,0.31,32
500,0.8,2.5,0.05,0.1111111111111111,0.32,36
500,0.8,2.5,0.05,0.03225806451612903,0.3,31
500,0.8,2.5,0.05,0.046511627906976744,0.41,43
500,0.8,2.5,0.05,0.02857142857142857,0.34,35
500,0.8,2.5,0.05,0.06451612903225806,0.29,31
500,0.8,2.5,0.05,0.1,0.27,30
500,0.8,2.5,0.05,0.06382978723404255,0.44,47
500,0.8,2.5,0.05,0.05555555555555555,0.34,36
500,0.8,2.5,0.05,0.046511627906976744,0.41,43
500,0.8,2.5,0.05,0.027777777777777776,0.35,36
500,0.8,2.5,0.05,0.038461538461538464,0.25,26
500,0.8,2.5,0.05,0.02564102564102564,0.38,39
500,0.8,2.5,0.05,0.029411764705882353,0.33,34
500,0.8,2.5,0.05,0.0,0.4,40
500,0.8,2.5,0.05,0.0,0.32,32
500,0.8,2.5,0.05,0.029411764705882353,0.33,34
500,0.8,2.5,0.05,0.047619047619047616,0.4,42
500,0.8,2.5,0.05,0.0,0.27,27
500,0.8,2.5,0.05,0.02,0.49,50
500,0.8,2.5,0.05,0.041666666666666664,0.46,48
500,0.8,2.5,0.05,0.047619047619047616,0.4,42
500,0.8,2.5,0.05,0.045454545454545456,0.21,22
500,0.8,2.5,0.05,0.027777777777777776,0.35,36
500,0.8,2.5,0.05,0.0,0.45,45
500,0.8,2.5,0.05,0.0,0.34,34
500,0.8,2.5,0.05,0.05714285714285714,0.33,35
500,0.8,2.5,0.05,0.08823529411764706,0.31,34
500,0.8,2.5,0.05,0.0,0.29,29
500,0.8,2.5,0.05,0.025,0.39,40
500,0.8,2.5,0.05,0.02631578947368421,0.37,38
500,0.8,2.5,0.05,0.0,0.35,35
500,0.8,2.5,0.05,0.09375,0.29,32
500,0.8,2.5,0.05,0.02702702702702703,0.36,37
500,0.8,2.5,0.05,0.06666666666666667,0.28,30
500,0.8,2.5,0.05,0.07317073170731707,0.38,41
500,0.8,2.5,0.05,0.02857142857142857,0.34,35
500,0.8,2.5,0.05,0.034482758620689655,0.28,29
500,0.8,2.5,0.05,0.05,0.38,40
500,0.8,2.5,0.05,0.07692307692307693,0.36,39
500,0.8,2.5,0.05,0.0,0.25,25
500,0.8,2.5,0.05,0.04081632653061224,0.47,49
500,0.8,2.5,0.05,0.0,0.31,31
500,0.8,2.5,0.05,0.05714285714285714,0.33,35
500,0.8,2.5,0.05,0.0,0.47,47
500,0.8,2.5,0.05,0.037037037037037035,0.26,27
500,0.8,2.5,0.05,0.06896551724137931,0.27,29
500,0.8,2.5,0.05,0.04878048780487805,0.39,41
500,0.8,2.5,0.05,0.04878048780487805,0.39,41
500,0.8,2.5,0.05,0.07894736842105263,0.35,38
500,0.8,2.5,0.05,0.0,0.24,24
500,0.8,2.5,0.05,0.06666666666666667,0.28,30
500,0.8,2.5,0.05,0.03571428571428571,0.27,28
500,0.8,2.5,0.05,0.07142857142857142,0.39,42
500,0.8,2.5,0.05,0.029411764705882353,0.33,34
500,0.8,2.5,0.05,0.023809523809523808,0.41,42
500,0.8,2.5,0.05,0.03125,0.31,32
500,0.8,2.5,0.05,0.03571428571428571,0.27,28
500,0.8,2.5,0.05,0.02857142857142857,0.34,35
500,0.8,2.5,0.05,0.02631578947368421,0.37,38
500,0.8,2.5,0.05,0.025,0.39,40
500,0.8,2.5,0.05,0.03125,0.31,32
