m,pi0,effect_size,alpha,fdr,tpr,r
1000,0.8,2.5,0.05,0.027777777777777776,0.35,72
1000,0.8,2.5,0.05,0.08333333333333333,0.33,72
1000,0.8,2.5,0.05,0.07142857142857142,0.455,98
1000,0.8,2.5,0.05,0.014084507042253521,0.35,71
1000,0.8,2.5,0.05,0.03278688524590164,0.295,61
1000,0.8,2.5,0.05,0.03225806451612903,0.3,62
1000,0.8,2.5,0.05,0.0375,0.385,80
1000,0.8,2.5,0.05,0.08695652173913043,0.315,69
1000,0.8,2.5,0.05,0.047619047619047616,0.4,84
1000,0.8,2.5,0.05,0.04,0.36,75
1000,0.8,2.5,0.05,0.056338028169014086,0.335,71
1000,0.8,2.5,0.05,0.014705882352941176,0.335,68
1000,0.8,2.5,0.05,0.0273972602739726,0.355,73
1000,0.8,2.5,0.05,0.046153846153846156,0.31,65
1000,0.8,2.5,0.05,0.028169014084507043,0.345,71
1000,0.8,2.5,0.05,0.047619047619047616,0.3,63
1000,0.8,2.5,0.05,0.02702702702702703,0.36,74
1000,0.8,2.5,0.05,0.0,0.265,53
1000,0.8,2.5,0.05,0.030303030303030304,0.32,66
1000,0.8,2.5,0.05,0.029850746268656716,0.325,67
1000,0.8,2.5,0.05,0.03488372093023256,0.415,86
1000,0.8,2.5,0.05,0.025974025974025976,0.375,77
1000,0.8,2.5,0.05,0.0,0.41,82
1000,0.8,2.5,0.05,0.014925373134328358,0.33,67
1000,0.8,2.5,0.05,0.058823529411764705,0.32,68
1000,0.8,2.5,0.05,0.052083333333333336,0.455,96
1000,0.8,2.5,0.05,0.02702702702702703,0.36,74
1000,0.8,2.5,0.05,0.0273972602739726,0.355,73
1000,0.8,2.5,0.05,0.025,0.39,80
1000,0.8,2.5,0.05,0.0,0.36,72
1000,0.8,2.5,0.05,0.014492753623188406,0.34,69
1000,0.8,2.5,0.05,0.056818181818181816,0.415,88
1000,0.8,2.5,0.05,0.041666666666666664,0.345,72
1000,0.8,2.5,0.05,0.056818181818181816,0.415,88
1000,0.8,2.5,0.05,0.028169014084507043,0.345,71
1000,0.8,2.5,0.05,0.0,0.31,62
1000,0.8,2.5,0.05,0.07792207792207792,0.355,77
1000,0.8,2.5,0.05,0.036585365853658534,0.395,82
1000,0.8,2.5,0.05,0.0196078431372549,0.25,51
1000,0.8,2.5,0.05,0.0379746835443038,0.38,79
1000,0.8,2.5,0.05,0.04918032786885246,0.29,61
1000,0.8,2.5,0.05,0.07352941176470588,0.315,68
1000,0.8,2.5,0.05,0.028985507246376812,0.335,69
1000,0.8,2.5,0.05,0.06666666666666667,0.28,60
1000,0.8,2.5,0.05,0.04285714285714286,0.335,70
1000,0.8,2.5,0.05,0.03529411764705882,0.41,85
1000,0.8,2.5,0.05,0.06097560975609756,0.385,82
1000,0.8,2.5,0.05,0.03125,0.31,64
1000,0.8,2.5,0.05,0.04411764705882353,0.325,68
1000,0.8,2.5,0.05,0.0273972602739726,0.355,73
1000,0.8,2.5,0.05,0.037037037037037035,0.39,81
1000,0.8,2.5,0.05,0.04411764705882353,0.325,68
1000,0.8,2.5,0.05,0.043478260869565216,0.33,69
1000,0.8,2.5,0.05,0.0,0.335,67
1000,0.8,2.5,0.05,0.0,0.225,45
1000,0.8,2.5,0.05,0.0273972602739726,0.355,73
1000,0.8,2.5,0.05,0.07608695652173914,0.425,92
1000,0.8,2.5,0.05,0.03488372093023256,0.415,86
1000,0.8,2.5,0.05,0.030303030303030304,0.32,66
1000,0.8,2.5,0.05,0.033707865168539325,0.43,89
1000,0.8,2.5,0.05,0.061224489795918366,0.23,49
1000,0.8,2.5,0.05,0.0136986301369863,0.36,73
1000,0.8,2.5,0.05,0.01694915254237288,0.29,59
1000,0.8,2.5,0.05,0.03225806451612903,0.3,62
1000,0.8,2.5,0.05,0.07042253521126761,0.33,71
1000,0.8,2.5,0.05,0.06153846153846154,0.305,65
1000,0.8,2.5,0.05,0.016666666666666666,0.295,60
1000,0.8,2.5,0.05,0.046153846153846156,0.31,65
1000,0.8,2.5,0.05,0.06578947368421052,0.355,76
1000,0.8,2.5,0.05,0.0,0.285,57
1000,0.8,2.5,0.05,0.031578947368421054,0.46,95
1000,0.8,2.5,0.05,0.07228915662650602,0.385,83
1000,0.8,2.5,0.05,0.07228915662650602,0.385,83
1000,0.8,2.5,0.05,0.0273972602739726,0.355,73
1000,0.8,2.5,0.05,0.05194805194805195,0.365,77
1000,0.8,2.5,0.05,0.0,0.34,68
1000,0.8,2.5,0.05,0.0449438202247191,0.425,89
1000,0.8,2.5,0.05,0.0,0.31,62
1000,0.8,2.5,0.05,0.016129032258064516,0.305,62
1000,0.8,2.5,0.05,0.011764705882352941,0.42,85
1000,0.8,2.5,0.05,0.021739130434782608,0.225,46
1000,0.8,2.5,0.05,0.05263157894736842,0.18,38
1000,0.8,2.5,0.05,0.045454545454545456,0.42,88
1000,0.8,2.5,0.05,0.02857142857142857,0.34,70
1000,0.8,2.5,0.05,0.06329113924050633,0.37,79
1000,0.8,2.5,0.05,0.015384615384615385,0.32,65
1000,0.8,2.5,0.05,0.05,0.38,80
1000,0.8,2.5,0.05,0.038461538461538464,0.375,78
1000,0.8,2.5,0.05,0.06153846153846154,0.305,65
1000,0.8,2.5,0.05,0.0,0.25,50
1000,0.8,2.5,0.05,0.05263157894736842,0.45,95
1000,0.8,2.5,0.05,0.0,0.37,74
1000,0.8,2.5,0.05,0.03571428571428571,0.405,84
1000,0.8,2.5,0.05,0.0684931506849315,0.34,73
1000,0.8,2.5,0.05,0.0,0.29,58
1000,0.8,2.5,0.05,0.04597701149425287,0.415,87
1000,0.8,2.5,0.05,0.011904761904761904,0.415,84
1000,0.8,2.5,0.05,0.06060606060606061,0.31,66
1000,0.8,2.5,0.05,0.06315789473684211,0.445,95
1000,0.8,2.5,0.05,0.08450704225352113,0.325,71
1000,0.8,2.5,0.05,0.0851063829787234,0.43,94
1000,0.8,2.5,0.05,0.045454545454545456,0.315,66
1000,0.8,2.5,0.05,0.027777777777777776,0.35,72
1000,0.8,2.5,0.05,0.039473684210526314,0.365,76
1000,0.8,2.5,0.05,0.027777777777777776,0.35,72
1000,0.8,2.5,0.05,0.06666666666666667,0.35,75
1000,0.8,2.5,0.05,0.08450704225352113,0.325,71
1000,0.8,2.5,0.05,0.04,0.36,75
1000,0.8,2.5,0.05,0.037037037037037035,0.39,81
1000,0.8,2.5,0.05,0.017241379310344827,0.285,58
1000,0.8,2.5,0.05,0.028169014084507043,0.345,71
1000,0.8,2.5,0.05,0.03278688524590164,0.295,61
1000,0.8,2.5,0.05,0.019230769230769232,0.255,52
1000,0.8,2.5,0.05,0.016129032258064516,0.305,62
1000,0.8,2.5,0.05,0.016129032258064516,0.305,62
1000,0.8,2.5,0.05,0.03571428571428571,0.27,56
1000,0.8,2.5,0.05,0.02631578947368421,0.185,38
1000,0.8,2.5,0.05,0.029411764705882353,0.33,68
1000,0.8,2.5,0.05,0.016666666666666666,0.295,60
1000,0.8,2.5,0.05,0.014705882352941176,0.335,68
1000,0.8,2.5,0.05,0.07547169811320754,0.245,53
1000,0.8,2.5,0.05,0.0641025641025641,0.365,78
1000,0.8,2.5,0.05,0.013888888888888888,0.355,72
1000,0.8,2.5,0.05,0.02857142857142857,0.34,70
1000,0.8,2.5,0.05,0.014705882352941176,0.335,68
1000,0.8,2.5,0.05,0.025974025974025976,0.375,77
1000,0.8,2.5,0.05,0.07142857142857142,0.325,70
1000,0.8,2.5,0.05,0.02531645569620253,0.385,79
1000,0.8,2.5,0.05,0.017241379310344827,0.285,58
1000,0.8,2.5,0.05,0.017241379310344827,0.285,58
1000,0.8,2.5,0.05,0.0,0.28,56
1000,0.8,2.5,0.05,0.08235294117647059,0.39,85
1000,0.8,2.5,0.05,0.02702702702702703,0.36,74
1000,0.8,2.5,0.05,0.028169014084507043,0.345,71
1000,0.8,2.5,0.05,0.05714285714285714,0.33,70
1000,0.8,2.5,0.05,0.031746031746031744,0.305,63
1000,0.8,2.5,0.05,0.03076923076923077,0.315,65
1000,0.8,2.5,0.05,0.037037037037037035,0.26,54
1000,0.8,2.5,0.05,0.08433734939759036,0.38,83
1000,0.8,2.5,0.05,0.04225352112676056,0.34,71
1000,0.8,2.5,0.05,0.0759493670886076,0.365,79
1000,0.8,2.5,0.05,0.0,0.395,79
1000,0.8,2.5,0.05,0.038461538461538464,0.25,52
1000,0.8,2.5,0.05,0.01282051282051282,0.385,78
1000,0.8,2.5,0.05,0.028169014084507043,0.345,71
1000,0.8,2.5,0.05,0.05194805194805195,0.365,77
1000,0.8,2.5,0.05,0.016666666666666666,0.295,60
1000,0.8,2.5,0.05,0.04819277108433735,0.395,83
1000,0.8,2.5,0.05,0.04054054054054054,0.355,74
1000,0.8,2.5,0.05,0.0125,0.395,80
1000,0.8,2.5,0.05,0.04838709677419355,0.295,62
1000,0.8,2.5,0.05,0.017543859649122806,0.28,57
1000,0.8,2.5,0.05,0.058823529411764705,0.4,85
1000,0.8,2.5,0.05,0.012195121951219513,0.405,82
1000,0.8,2.5,0.05,0.017543859649122806,0.28,57
1000,0.8,2.5,0.05,0.03508771929824561,0.275,57
1000,0.8,2.5,0.05,0.06493506493506493,0.36,77
1000,0.8,2.5,0.05,0.02127659574468085,0.23,47
1000,0.8,2.5,0.05,0.045454545454545456,0.315,66
1000,0.8,2.5,0.05,0.014492753623188406,0.34,69
1000,0.8,2.5,0.05,0.05063291139240506,0.375,79
1000,0.8,2.5,0.05,0.017241379310344827,0.285,58
1000,0.8,2.5,0.05,0.06349206349206349,0.295,63
1000,0.8,2.5,0.05,0.0375,0.385,80
1000,0.8,2.5,0.05,0.07291666666666667,0.445,96
1000,0.8,2.5,0.05,0.02666666666666667,0.365,75
1000,0.8,2.5,0.05,0.04,0.36,75
1000,0.8,2.5,0.05,0.0,0.335,67
1000,0.8,2.5,0.05,0.0,0.33,66
1000,0.8,2.5,0.05,0.021505376344086023,0.455,93
1000,0.8,2.5,0.05,0.017241379310344827,0.285,58
1000,0.8,2.5,0.05,0.060240963855421686,0.39,83
1000,0.8,2.5,0.05,0.06779661016949153,0.275,59
1000,0.8,2.5,0.05,0.04819277108433735,0.395,83
1000,0.8,2.5,0.05,0.0449438202247191,0.425,89
1000,0.8,2.5,0.05,0.029850746268656716,0.325,67
1000,0.8,2.5,0.05,0.060240963855421686,0.39,83
1000,0.8,2.5,0.05,0.023529411764705882,0.415,85
1000,0.8,2.5,0.05,0.06329113924050633,0.37,79
1000,0.8,2.5,0.05,0.02631578947368421,0.37,76
1000,0.8,2.5,0.05,0.045454545454545456,0.315,66
1000,0.8,2.5,0.05,0.04,0.24,50
1000,0.8,2.5,0.05,0.03571428571428571,0.27,56
1000,0.8,2.5,0.05,0.0,0.275,55
1000,0.8,2.5,0.05,0.0,0.285,57
1000,0.8,2.5,0.05,0.07352941176470588,0.315,68
1000,0.8,2.5,0.05,0.025974025974025976,0.375,77
1000,0.8,2.5,0.05,0.04477611940298507,0.32,67
1000,0.8,2.5,0.05,0.02531645569620253,0.385,79
1000,0.8,2.5,0.05,0.014084507042253521,0.35,71
1000,0.8,2.5,0.05,0.01639344262295082,0.3,61
1000,0.8,2.5,0.05,0.056338028169014086,0.335,71
1000,0.8,2.5,0.05,0.028169014084507043,0.345,71
1000,0.8,2.5,0.05,0.03614457831325301,0.4,83
1000,0.8,2.5,0.05,0.05063291139240506,0.375,79
1000,0.8,2.5,0.05,0.02631578947368421,0.37,76
1000,0.8,2.5,0.05,0.02631578947368421,0.185,38
1000,0.8,2.5,0.05,0.08536585365853659,0.375,82
1000,0.8,2.5,0.05,0.029411764705882353,0.33,68
1000,0.8,2.5,0.05,0.01694915254237288,0.29,59
1000,0.8,2.5,0.05,0.0,0.335,67
1000,0.8,2.5,0.05,0.029411764705882353,0.33,68
1000,0.8,2.5,0.05,0.05555555555555555,0.255,54
1000,0.8,2.5,0.05,0.04285714285714286,0.335,70
1000,0.8,2.5,0.05,0.06557377049180328,0.285,61
1000,0.8,2.5,0.05,0.06896551724137931,0.405,87
1000,0.8,2.5,0.05,0.05357142857142857,0.265,56
1000,0.8,2.5,0.05,0.045454545454545456,0.315,66
1000,0.8,2.5,0.05,0.06557377049180328,0.285,61
1000,0.8,2.5,0.05,0.015151515151515152,0.325,66
1000,0.8,2.5,0.05,0.03389830508474576,0.285,59
1000,0.8,2.5,0.05,0.05970149253731343,0.315,67
1000,0.8,2.5,0.05,0.0,0.35,70
1000,0.8,2.5,0.05,0.0641025641025641,0.365,78
1000,0.8,2.5,0.05,0.025974025974025976,0.375,77
1000,0.8,2.5,0.05,0.03333333333333333,0.29,60
1000,0.8,2.5,0.05,0.0,0.19,38
1000,0.8,2.5,0.05,0.025,0.39,80
1000,0.8,2.5,0.05,0.04054054054054054,0.355,74
1000,0.8,2.5,0.05,0.02666666666666667,0.365,75
1000,0.8,2.5,0.05,0.02857142857142857,0.34,70
1000,0.8,2.5,0.05,0.029850746268656716,0.325,67
1000,0.8,2.5,0.05,0.05970149253731343,0.315,67
1000,0.8,2.5,0.05,0.03225806451612903,0.3,62
1000,0.8,2.5,0.05,0.012048192771084338,0.41,83
1000,0.8,2.5,0.05,0.03076923076923077,0.315,65
1000,0.8,2.5,0.05,0.06976744186046512,0.4,86
1000,0.8,2.5,0.05,0.047058823529411764,0.405,85
1000,0.8,2.5,0.05,0.025,0.39,80
1000,0.8,2.5,0.05,0.07894736842105263,0.35,76
1000,0.8,2.5,0.05,0.031746031746031744,0.305,63
1000,0.8,2.5,0.05,0.03125,0.31,64
1000,0.8,2.5,0.05,0.04081632653061224,0.47,98
1000,0.8,2.5,0.05,0.08333333333333333,0.275,60
1000,0.8,2.5,0.05,0.0,0.395,79
1000,0.8,2.5,0.05,0.039473684210526314,0.365,76
1000,0.8,2.5,0.05,0.036585365853658534,0.395,82
1000,0.8,2.5,0.05,0.03125,0.31,64
1000,0.8,2.5,0.05,0.0,0.25,50
1000,0.8,2.5,0.05,0.02631578947368421,0.37,76
1000,0.8,2.5,0.05,0.028985507246376812,0.335,69
1000,0.8,2.5,0.05,0.07692307692307693,0.24,52
1000,0.8,2.5,0.05,0.0,0.335,67
1000,0.8,2.5,0.05,0.06944444444444445,0.335,72
1000,0.8,2.5,0.05,0.03636363636363636,0.265,55
1000,0.8,2.5,0.05,0.012195121951219513,0.405,82
1000,0.8,2.5,0.05,0.03225806451612903,0.45,93
1000,0.8,2.5,0.05,0.043010752688172046,0.445,93
1000,0.8,2.5,0.05,0.03508771929824561,0.275,57
1000,0.8,2.5,0.05,0.056818181818181816,0.415,88
1000,0.8,2.5,0.05,0.04918032786885246,0.29,61
1000,0.8,2.5,0.05,0.03896103896103896,0.37,77
1000,0.8,2.5,0.05,0.02197802197802198,0.445,91
1000,0.8,2.5,0.05,0.05128205128205128,0.37,78
1000,0.8,2.5,0.05,0.06153846153846154,0.305,65
1000,0.8,2.5,0.05,0.03529411764705882,0.41,85
1000,0.8,2.5,0.05,0.10465116279069768,0.385,86
1000,0.8,2.5,0.05,0.041666666666666664,0.23,48
1000,0.8,2.5,0.05,0.07042253521126761,0.33,71
1000,0.8,2.5,0.05,0.014492753623188406,0.34,69
1000,0.8,2.5,0.05,0.045454545454545456,0.315,66
1000,0.8,2.5,0.05,0.02857142857142857,0.34,70
1000,0.8,2.5,0.05,0.030303030303030304,0.32,66
1000,0.8,2.5,0.05,0.046875,0.305,64
1000,0.8,2.5,0.05,0.06493506493506493,0.36,77
1000,0.8,2.5,0.05,0.036585365853658534,0.395,82
1000,0.8,2.5,0.05,0.031746031746031744,0.305,63
1000,0.8,2.5,0.05,0.0,0.3,60
1000,0.8,2.5,0.05,0.029411764705882353,0.33,68
1000,0.8,2.5,0.05,0.028985507246376812,0.335,69
1000,0.8,2.5,0.05,0.0547945205479452,0.345,73
1000,0.8,2.5,0.05,0.05194805194805195,0.365,77
1000,0.8,2.5,0.05,0.03508771929824561,0.275,57
1000,0.8,2.5,0.05,0.02666666666666667,0.365,75
1000,0.8,2.5,0.05,0.043478260869565216,0.33,69
1000,0.8,2.5,0.05,0.05263157894736842,0.36,76
1000,0.8,2.5,0.05,0.05,0.285,60
1000,0.8,2.5,0.05,0.015384615384615385,0.32,65
1000,0.8,2.5,0.05,0.043478260869565216,0.33,69
1000,0.8,2.5,0.05,0.045454545454545456,0.315,66
1000,0.8,2.5,0.05,0.01694915254237288,0.29,59
1000,0.8,2.5,0.05,0.02666666666666667,0.365,75
1000,0.8,2.5,0.05,0.017857142857142856,0.275,56
1000,0.8,2.5,0.05,0.034482758620689655,0.42,87
1000,0.8,2.5,0.05,0.03225806451612903,0.3,62
1000,0.8,2.5,0.05,0.031746031746031744,0.305,63
1000,0.8,2.5,0.05,0.06329113924050633,0.37,79
1000,0.8,2.5,0.05,0.06779661016949153,0.275,59
1000,0.8,2.5,0.05,0.0379746835443038,0.38,79
1000,0.8,2.5,0.05,0.10526315789473684,0.425,95
1000,0.8,2.5,0.05,0.03125,0.31,64
1000,0.8,2.5,0.05,0.0136986301369863,0.36,73
1000,0.8,2.5,0.05,0.047619047619047616,0.3,63
1000,0.8,2.5,0.05,0.05434782608695652,0.435,92
1000,0.8,2.5,0.05,0.04819277108433735,0.395,83
1000,0.8,2.5,0.05,0.03508771929824561,0.275,57
1000,0.8,2.5,0.05,0.05128205128205128,0.37,78
1000,0.8,2.5,0.05,0.06779661016949153,0.275,59
1000,0.8,2.5,0.05,0.02857142857142857,0.34,70
1000,0.8,2.5,0.05,0.05555555555555555,0.34,72
1000,0.8,2.5,0.05,0.05172413793103448,0.275,58
1000,0.8,2.5,0.05,0.04838709677419355,0.295,62
1000,0.8,2.5,0.05,0.0684931506849315,0.34,73
1000,0.8,2.5,0.05,0.057692307692307696,0.245,52
1000,0.8,2.5,0.05,0.0,0.305,61
1000,0.8,2.5,0.05,0.04938271604938271,0.385,81
1000,0.8,2.5,0.05,0.1125,0.355,80
1000,0.8,2.5,0.05,0.015151515151515152,0.325,66
1000,0.8,2.5,0.05,0.015625,0.315,64
1000,0.8,2.5,0.05,0.0375,0.385,80
1000,0.8,2.5,0.05,0.04918032786885246,0.29,61
1000,0.8,2.5,0.05,0.04054054054054054,0.355,74
1000,0.8,2.5,0.05,0.04225352112676056,0.34,71
1000,0.8,2.5,0.05,0.012658227848101266,0.39,79
1000,0.8,2.5,0.05,0.029850746268656716,0.325,67
1000,0.8,2.5,0.05,0.06896551724137931,0.27,58
1000,0.8,2.5,0.05,0.0,0.27,54
1000,0.8,2.5,0.05,0.0547945205479452,0.345,73
1000,0.8,2.5,0.05,0.03488372093023256,0.415,86
1000,0.8,2.5,0.05,0.03529411764705882,0.41,85
1000,0.8,2.5,0.05,0.025,0.39,80
1000,0.8,2.5,0.05,0.03076923076923077,0.315,65
1000,0.8,2.5,0.05,0.05063291139240506,0.375,79
1000,0.8,2.5,0.05,0.045454545454545456,0.42,88
